transaction_id,user_id,amount,hour,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,is_fraud
3987,7391,20.999457781553552,23,3,clothing,36,M,Canada,mobile,debit_card,27.236.117.170,Guangzhou,2025-11-17 12:30:00,4,Same as billing,Safari,0.0
3988,1605,15.331428900163235,6,1,books,35,M,China,desktop,crypto,40.24.147.184,Bangalore,2025-11-17 12:45:00,6,Same as billing,Edge,0.0
3989,6560,12.91144475347656,22,0,groceries,35,M,Germany,desktop,bank_transfer,141.251.153.102,Montreal,2025-11-17 13:00:00,4,Same as billing,Edge,0.0
3990,5267,19.516027752650103,19,5,clothing,63,M,Canada,tablet,crypto,205.89.58.100,Montreal,2025-11-17 13:15:00,4,Different,Firefox,0.0
3991,5355,8.039879733989046,20,1,electronics,52,M,USA,tablet,credit_card,12.8.222.93,Berlin,2025-11-17 13:30:00,9,Same as billing,Safari,0.0
3992,349,6.480838534143725,10,5,electronics,27,F,Canada,desktop,paypal,178.181.228.218,Bangalore,2025-11-17 13:45:00,1,Same as billing,Edge,0.0
3993,6557,32.23139885612905,22,2,toys,40,F,France,tablet,debit_card,219.129.254.15,New York,2025-11-17 14:00:00,7,Different,Firefox,0.0
3994,1992,32.86162112221355,16,6,toys,62,F,Canada,desktop,crypto,104.61.2.170,New York,2025-11-17 14:15:00,8,Different,Safari,0.0
3995,3539,28.831469118723035,15,4,books,39,F,India,desktop,debit_card,101.102.206.80,Montreal,2025-11-17 14:30:00,6,Same as billing,Safari,0.0
3996,2954,39.302833785427595,22,3,toys,61,F,India,tablet,credit_card,225.130.223.201,Chicago,2025-11-17 14:45:00,1,Different,Chrome,0.0
3997,9795,6.7617744924685095,6,2,home,26,F,China,desktop,crypto,223.76.40.180,Guangzhou,2025-11-17 15:00:00,6,Same as billing,Safari,0.0
3998,3892,47.118789869426045,10,2,clothing,49,F,USA,desktop,paypal,32.123.70.243,Berlin,2025-11-17 15:15:00,4,Same as billing,Edge,0.0
3999,5430,9.277930546567724,21,0,electronics,43,M,USA,tablet,debit_card,9.16.29.136,Birmingham,2025-11-17 15:30:00,8,Same as billing,Chrome,0.0
4000,7971,35.33103474771171,12,0,home,46,M,China,mobile,bank_transfer,206.212.217.51,Toronto,2025-11-17 15:45:00,7,Different,Safari,0.0
4001,8335,11.002846502336418,17,5,books,76,F,India,mobile,credit_card,159.169.12.34,Chicago,2025-11-17 16:00:00,8,Same as billing,Firefox,0.0
4002,3712,44.59574449885066,13,5,electronics,59,F,India,desktop,crypto,59.25.228.248,Montreal,2025-11-17 16:15:00,1,Same as billing,Safari,0.0
4003,2718,27.982097912526406,23,3,home,79,M,UK,tablet,bank_transfer,239.63.129.19,Bangalore,2025-11-17 16:30:00,9,Different,Firefox,0.0
4004,4778,8.703209345808922,6,3,home,36,F,China,tablet,paypal,10.134.120.34,London,2025-11-17 16:45:00,3,Same as billing,Safari,0.0
4005,3263,32.752585071503304,17,4,electronics,65,F,UK,mobile,paypal,138.1.161.127,Birmingham,2025-11-17 17:00:00,2,Same as billing,Firefox,0.0
4006,9580,5.4099474746990746,9,1,clothing,46,M,India,desktop,debit_card,33.162.88.21,Guangzhou,2025-11-17 17:15:00,9,Different,Safari,0.0
4007,3042,39.920998029811,17,3,clothing,70,M,France,mobile,credit_card,130.19.152.254,Bangalore,2025-11-17 17:30:00,1,Different,Chrome,0.0
4008,8511,34.27632439907555,6,3,groceries,74,F,Germany,mobile,crypto,202.252.114.33,New York,2025-11-17 17:45:00,6,Same as billing,Chrome,0.0
4009,2025,14.568113721357827,6,5,home,52,F,Germany,desktop,bank_transfer,101.237.224.61,Toronto,2025-11-17 18:00:00,5,Different,Chrome,0.0
4010,3072,21.863791227924217,8,1,clothing,29,M,USA,desktop,crypto,212.195.149.52,Lyon,2025-11-17 18:15:00,4,Different,Safari,0.0
4011,1090,5.351301252000062,17,4,home,25,M,USA,desktop,bank_transfer,210.195.50.76,Toronto,2025-11-17 18:30:00,1,Different,Edge,0.0
4012,1912,36.215771673704225,18,6,home,42,F,UK,desktop,credit_card,110.248.146.25,New York,2025-11-17 18:45:00,2,Same as billing,Firefox,0.0
4013,9095,19.520066187937367,18,6,books,44,M,India,desktop,paypal,248.245.136.127,Bangalore,2025-11-17 19:00:00,4,Same as billing,Chrome,0.0
4014,589,30.721501188352363,14,0,books,64,F,USA,desktop,paypal,119.89.165.223,Lyon,2025-11-17 19:15:00,6,Same as billing,Edge,0.0
4015,5976,48.052743256150826,23,4,electronics,60,F,Canada,desktop,crypto,93.107.148.58,Guangzhou,2025-11-17 19:30:00,6,Same as billing,Chrome,0.0
4016,9785,18.476002082641322,6,1,home,72,M,Canada,tablet,crypto,228.7.34.135,Birmingham,2025-11-17 19:45:00,5,Same as billing,Firefox,0.0
4017,3745,49.560704783929324,11,0,books,62,M,France,tablet,debit_card,84.220.71.13,Chicago,2025-11-17 20:00:00,8,Different,Edge,0.0
4018,7181,33.47277737034049,10,0,electronics,23,F,India,mobile,bank_transfer,109.239.26.235,Chicago,2025-11-17 20:15:00,3,Same as billing,Edge,0.0
4019,2991,15.893989982847723,9,0,clothing,30,M,Canada,mobile,debit_card,87.54.45.210,Bangalore,2025-11-17 20:30:00,9,Different,Edge,0.0
4020,9997,24.6550047359566,11,4,home,28,F,France,tablet,bank_transfer,28.81.14.132,Bangalore,2025-11-17 20:45:00,4,Different,Edge,0.0
4021,3616,38.320390507261536,8,5,books,55,M,UK,tablet,credit_card,48.42.120.189,Lyon,2025-11-17 21:00:00,1,Different,Edge,0.0
4022,3440,25.091505845738656,22,1,clothing,23,M,Canada,desktop,crypto,229.75.57.42,London,2025-11-17 21:15:00,6,Same as billing,Edge,0.0
4023,6510,8.082840530369857,16,4,home,22,F,France,mobile,bank_transfer,227.11.148.15,Birmingham,2025-11-17 21:30:00,2,Different,Safari,0.0
4024,153,12.587164762214407,9,4,electronics,24,F,India,tablet,paypal,36.204.133.155,Chicago,2025-11-17 21:45:00,4,Different,Firefox,0.0
4025,2675,40.60839856027755,6,2,home,72,F,Germany,desktop,credit_card,70.82.61.231,New York,2025-11-17 22:00:00,3,Same as billing,Firefox,0.0
4026,715,34.176788407312756,9,3,books,72,F,France,tablet,paypal,182.119.225.191,Lyon,2025-11-17 22:15:00,3,Same as billing,Edge,0.0
4027,6044,30.642146479946017,8,6,clothing,36,M,China,mobile,credit_card,224.5.88.31,Lyon,2025-11-17 22:30:00,2,Same as billing,Firefox,0.0
4028,7504,12.542988683993059,15,4,home,60,F,India,tablet,bank_transfer,13.132.23.214,Chicago,2025-11-17 22:45:00,8,Different,Firefox,0.0
4029,1054,42.69908504076527,6,2,home,23,M,Canada,tablet,paypal,242.163.242.47,London,2025-11-17 23:00:00,2,Different,Chrome,0.0
4030,1729,48.233304931381255,9,6,electronics,42,F,France,mobile,bank_transfer,92.96.194.43,Birmingham,2025-11-17 23:15:00,1,Different,Chrome,0.0
4031,6959,6.83991938708013,6,5,groceries,26,M,China,tablet,debit_card,153.206.46.43,Bangalore,2025-11-17 23:30:00,5,Different,Safari,0.0
4032,8941,8.511434179423489,21,5,home,37,M,UK,mobile,credit_card,80.255.138.84,New York,2025-11-17 23:45:00,1,Same as billing,Chrome,0.0
4033,3378,44.812602649155416,23,1,groceries,42,M,USA,desktop,crypto,216.77.237.200,Chicago,2025-11-18 00:00:00,6,Same as billing,Edge,0.0
4034,5555,41.69985143144577,7,2,groceries,67,F,Germany,desktop,paypal,244.25.136.22,Birmingham,2025-11-18 00:15:00,5,Same as billing,Chrome,0.0
4035,3901,32.807050498008216,11,4,clothing,25,M,UK,tablet,bank_transfer,181.117.60.132,Montreal,2025-11-18 00:30:00,1,Same as billing,Firefox,0.0
4036,2661,47.523434404376204,6,1,toys,67,F,Germany,desktop,paypal,45.216.57.181,Montreal,2025-11-18 00:45:00,7,Different,Safari,0.0
4037,6639,34.08937600964015,10,2,electronics,54,F,Germany,mobile,bank_transfer,218.22.253.127,Berlin,2025-11-18 01:00:00,3,Same as billing,Safari,0.0
4038,470,14.71933740782765,7,4,groceries,55,M,China,mobile,debit_card,90.249.145.114,Bangalore,2025-11-18 01:15:00,2,Different,Chrome,0.0
4039,957,37.78890456726051,6,1,clothing,19,F,France,tablet,crypto,170.193.181.54,London,2025-11-18 01:30:00,9,Same as billing,Edge,0.0
4040,4986,34.05696551355368,21,6,electronics,74,M,India,desktop,paypal,235.203.93.149,Lyon,2025-11-18 01:45:00,3,Different,Edge,0.0
4041,7585,49.35851159045132,7,1,books,39,M,USA,mobile,paypal,23.215.144.192,Berlin,2025-11-18 02:00:00,8,Same as billing,Safari,0.0
4042,483,14.625308136865629,9,6,groceries,73,F,France,mobile,bank_transfer,196.127.135.219,Lyon,2025-11-18 02:15:00,4,Same as billing,Safari,0.0
4043,4434,31.904822136316955,8,3,toys,53,F,France,tablet,bank_transfer,13.136.231.159,New York,2025-11-18 02:30:00,6,Different,Firefox,0.0
4044,4390,40.10753850013052,22,5,books,68,F,Canada,desktop,paypal,77.33.227.5,Montreal,2025-11-18 02:45:00,8,Same as billing,Safari,0.0
4045,2825,20.254239020217685,20,6,electronics,21,M,France,mobile,debit_card,78.173.52.197,Toronto,2025-11-18 03:00:00,4,Different,Firefox,0.0
4046,6304,22.085581239420694,15,4,groceries,65,M,USA,tablet,paypal,72.81.182.124,Montreal,2025-11-18 03:15:00,3,Different,Chrome,0.0
4047,6211,44.95558272477443,17,3,groceries,18,F,UK,tablet,credit_card,208.140.64.0,Birmingham,2025-11-18 03:30:00,9,Different,Safari,0.0
4048,4351,23.18876958239966,17,1,toys,65,F,China,mobile,credit_card,113.136.204.116,Montreal,2025-11-18 03:45:00,7,Different,Chrome,0.0
4049,1022,33.11297833530265,12,1,home,50,M,France,mobile,paypal,21.223.70.132,Berlin,2025-11-18 04:00:00,9,Same as billing,Chrome,0.0
4050,3015,45.01571618870715,15,2,toys,41,F,USA,tablet,debit_card,202.245.77.227,Guangzhou,2025-11-18 04:15:00,3,Same as billing,Edge,0.0
4051,8057,14.44219623907526,10,3,clothing,66,F,France,desktop,bank_transfer,34.217.11.32,Lyon,2025-11-18 04:30:00,1,Different,Chrome,0.0
4052,3146,49.18447833586726,16,0,clothing,22,M,China,tablet,bank_transfer,45.153.37.109,London,2025-11-18 04:45:00,3,Same as billing,Chrome,0.0
4053,9266,36.58790902866466,7,4,toys,75,F,Germany,desktop,paypal,57.127.183.83,Montreal,2025-11-18 05:00:00,7,Same as billing,Firefox,0.0
4054,1330,27.325476236365017,21,5,toys,65,M,China,mobile,crypto,104.208.55.119,New York,2025-11-18 05:15:00,1,Different,Safari,0.0
4055,7747,24.391425395794897,17,6,toys,74,M,France,mobile,bank_transfer,109.243.208.0,Chicago,2025-11-18 05:30:00,5,Same as billing,Edge,0.0
4056,5033,47.946407699817705,21,3,toys,52,F,Canada,mobile,credit_card,174.95.127.22,London,2025-11-18 05:45:00,5,Same as billing,Safari,0.0
4057,9655,14.257617238834987,9,1,toys,59,M,Germany,tablet,credit_card,130.164.48.205,Lyon,2025-11-18 06:00:00,3,Different,Edge,0.0
4058,4040,19.02574655806826,7,2,groceries,67,F,USA,desktop,crypto,170.11.84.184,New York,2025-11-18 06:15:00,8,Same as billing,Safari,0.0
4059,6583,18.850673999656614,15,4,electronics,70,M,China,tablet,crypto,142.154.253.74,Birmingham,2025-11-18 06:30:00,1,Different,Firefox,0.0
4060,303,18.005285063050856,18,5,electronics,77,M,France,tablet,credit_card,134.63.49.219,London,2025-11-18 06:45:00,9,Same as billing,Edge,0.0
4061,260,26.084212034706013,20,6,books,79,F,India,tablet,paypal,162.16.98.148,Birmingham,2025-11-18 07:00:00,7,Different,Firefox,0.0
4062,9060,49.513065497052494,6,4,clothing,67,M,Germany,desktop,paypal,140.14.213.205,Guangzhou,2025-11-18 07:15:00,1,Same as billing,Firefox,0.0
4063,3848,44.99540450222978,22,2,clothing,43,F,Germany,desktop,paypal,32.240.247.33,London,2025-11-18 07:30:00,2,Different,Firefox,0.0
4064,6818,19.757730574466876,9,1,electronics,66,M,UK,mobile,credit_card,64.132.21.1,Bangalore,2025-11-18 07:45:00,2,Different,Chrome,0.0
4065,2681,24.029155207856196,14,6,electronics,60,F,Germany,tablet,crypto,205.236.74.49,Montreal,2025-11-18 08:00:00,1,Different,Safari,0.0
4066,1193,35.12663358736691,11,5,books,58,F,China,desktop,debit_card,139.40.226.138,Guangzhou,2025-11-18 08:15:00,1,Same as billing,Chrome,0.0
4067,4600,5.771825631347634,8,0,toys,60,M,USA,tablet,credit_card,211.53.115.167,New York,2025-11-18 08:30:00,2,Different,Edge,0.0
4068,8899,41.906914640854154,7,2,electronics,43,M,India,mobile,credit_card,94.201.192.135,Guangzhou,2025-11-18 08:45:00,6,Same as billing,Firefox,0.0
4069,5810,44.59091257903638,23,0,electronics,76,F,France,mobile,bank_transfer,216.127.202.225,Montreal,2025-11-18 09:00:00,5,Same as billing,Chrome,0.0
4070,9832,43.57401504460403,12,3,books,58,M,China,tablet,paypal,159.195.159.46,Lyon,2025-11-18 09:15:00,5,Same as billing,Safari,0.0
4071,2975,21.87744740984913,8,4,toys,66,F,Germany,mobile,bank_transfer,167.174.133.160,Bangalore,2025-11-18 09:30:00,2,Different,Edge,0.0
4072,3291,25.789977831389365,23,5,clothing,69,F,India,desktop,credit_card,25.56.63.69,Guangzhou,2025-11-18 09:45:00,7,Different,Edge,0.0
4073,1937,5.557474485669013,14,1,electronics,22,M,USA,desktop,credit_card,92.29.244.184,Chicago,2025-11-18 10:00:00,3,Different,Firefox,0.0
4074,789,22.972790661959788,21,0,home,61,F,UK,desktop,credit_card,126.195.22.179,New York,2025-11-18 10:15:00,9,Same as billing,Firefox,0.0
4075,3859,25.719207006497065,11,1,clothing,35,F,France,desktop,debit_card,58.36.242.40,Lyon,2025-11-18 10:30:00,8,Different,Edge,0.0
4076,2203,45.81384318808154,17,3,clothing,76,M,Canada,mobile,bank_transfer,216.31.116.202,London,2025-11-18 10:45:00,9,Different,Edge,0.0
4077,465,45.229445319076135,11,0,home,74,F,Germany,desktop,crypto,106.215.160.127,London,2025-11-18 11:00:00,9,Different,Edge,0.0
4078,8192,48.47436788395593,18,1,books,42,F,Germany,mobile,paypal,210.64.51.133,Montreal,2025-11-18 11:15:00,6,Different,Chrome,0.0
4079,4272,44.829724329073414,10,1,groceries,65,F,UK,mobile,paypal,167.190.28.194,Bangalore,2025-11-18 11:30:00,5,Different,Safari,0.0
4080,6133,5.3690319242440525,18,6,toys,58,M,USA,tablet,debit_card,248.3.25.12,Lyon,2025-11-18 11:45:00,2,Different,Safari,0.0
4081,2478,33.86573835494988,12,3,toys,57,M,UK,mobile,bank_transfer,154.69.152.128,New York,2025-11-18 12:00:00,7,Same as billing,Chrome,0.0
4082,1305,8.070695739636836,17,2,clothing,55,M,USA,tablet,paypal,91.24.150.192,London,2025-11-18 12:15:00,5,Same as billing,Edge,0.0
4083,5088,17.26674288709934,9,5,home,66,M,France,mobile,credit_card,192.140.222.220,Berlin,2025-11-18 12:30:00,8,Different,Edge,0.0
4084,5769,31.023843326176117,10,3,clothing,63,F,Germany,desktop,bank_transfer,254.210.25.167,New York,2025-11-18 12:45:00,5,Same as billing,Edge,0.0
4085,2835,36.52762182833925,21,0,clothing,75,F,Canada,tablet,paypal,223.134.82.7,Berlin,2025-11-18 13:00:00,1,Same as billing,Chrome,0.0
4086,9967,34.45844116626928,9,0,electronics,38,F,UK,mobile,bank_transfer,159.161.216.186,Lyon,2025-11-18 13:15:00,3,Different,Safari,0.0
4087,8590,7.207626533388945,13,4,books,41,F,China,mobile,debit_card,250.226.174.14,Montreal,2025-11-18 13:30:00,1,Same as billing,Firefox,0.0
4088,1056,9.662174130629841,21,1,toys,45,M,Canada,tablet,crypto,230.157.163.113,Berlin,2025-11-18 13:45:00,5,Same as billing,Safari,0.0
4089,9406,10.786406581907302,13,5,groceries,63,F,Canada,tablet,crypto,98.14.217.66,Bangalore,2025-11-18 14:00:00,6,Different,Firefox,0.0
4090,6723,9.1136469546361,22,0,home,21,F,Germany,desktop,bank_transfer,124.189.132.207,Chicago,2025-11-18 14:15:00,7,Different,Edge,0.0
4091,1574,13.020549047119502,19,2,groceries,25,M,Germany,desktop,debit_card,195.66.94.214,Birmingham,2025-11-18 14:30:00,5,Different,Chrome,0.0
4092,4560,35.981950609020174,17,2,home,71,M,India,mobile,paypal,172.148.27.55,Toronto,2025-11-18 14:45:00,5,Same as billing,Chrome,0.0
4093,7102,42.38767630216188,8,3,toys,66,F,India,mobile,credit_card,203.171.177.117,New York,2025-11-18 15:00:00,6,Same as billing,Edge,0.0
4094,6496,23.396625053303463,7,0,books,50,F,China,mobile,bank_transfer,27.4.217.82,Lyon,2025-11-18 15:15:00,9,Same as billing,Safari,0.0
4095,2928,36.17516778927546,18,5,groceries,20,F,Canada,mobile,bank_transfer,95.60.89.77,Montreal,2025-11-18 15:30:00,2,Different,Edge,0.0
4096,2950,14.000731756962193,16,5,home,66,F,France,tablet,paypal,150.92.231.219,Chicago,2025-11-18 15:45:00,6,Different,Edge,0.0
4097,3064,48.797606823503365,17,0,clothing,37,M,China,tablet,credit_card,244.242.159.205,Bangalore,2025-11-18 16:00:00,7,Different,Chrome,0.0
4098,4694,20.749888528592827,23,6,toys,52,M,Canada,mobile,credit_card,68.161.34.199,Chicago,2025-11-18 16:15:00,4,Different,Safari,0.0
4099,9241,43.064010779217575,14,4,books,56,F,USA,mobile,paypal,14.53.40.90,Berlin,2025-11-18 16:30:00,5,Different,Firefox,0.0
4100,6744,47.541486768322414,12,4,electronics,60,M,China,desktop,bank_transfer,143.51.47.190,Berlin,2025-11-18 16:45:00,7,Same as billing,Chrome,0.0
4101,2950,43.9121283293886,11,4,clothing,74,F,India,mobile,paypal,128.198.30.3,Lyon,2025-11-18 17:00:00,8,Different,Chrome,0.0
4102,265,8.018044319313002,19,6,books,64,F,USA,desktop,crypto,7.55.242.202,London,2025-11-18 17:15:00,3,Same as billing,Chrome,0.0
4103,1019,34.26382207882652,23,0,home,24,F,USA,desktop,paypal,246.253.65.100,Birmingham,2025-11-18 17:30:00,3,Same as billing,Firefox,0.0
4104,8405,10.404081795719804,19,3,clothing,44,F,USA,mobile,debit_card,40.88.183.227,Lyon,2025-11-18 17:45:00,9,Different,Firefox,0.0
4105,3604,5.254835023660852,10,6,electronics,22,M,UK,tablet,bank_transfer,6.139.228.69,Toronto,2025-11-18 18:00:00,1,Different,Firefox,0.0
4106,1091,7.330254977438035,18,5,electronics,66,F,India,desktop,debit_card,209.134.84.217,Toronto,2025-11-18 18:15:00,8,Same as billing,Safari,0.0
4107,6147,46.226713840117576,6,3,books,54,M,France,desktop,bank_transfer,38.75.56.84,Chicago,2025-11-18 18:30:00,5,Same as billing,Edge,0.0
4108,3939,45.88085814171772,17,3,toys,18,F,UK,mobile,bank_transfer,27.104.128.117,Montreal,2025-11-18 18:45:00,3,Same as billing,Safari,0.0
4109,1358,15.162097449381521,15,6,groceries,39,M,UK,tablet,crypto,245.175.116.220,Montreal,2025-11-18 19:00:00,7,Different,Safari,0.0
4110,7709,29.61775466593818,10,3,electronics,78,F,USA,desktop,paypal,177.197.24.236,Berlin,2025-11-18 19:15:00,4,Different,Firefox,0.0
4111,8806,47.976271801966675,11,2,electronics,73,M,France,mobile,paypal,179.86.188.135,Montreal,2025-11-18 19:30:00,6,Different,Edge,0.0
4112,4904,27.351775836354314,17,0,groceries,24,F,India,tablet,crypto,89.158.65.63,Berlin,2025-11-18 19:45:00,5,Same as billing,Safari,0.0
4113,167,22.711001906559108,8,1,clothing,66,F,France,tablet,crypto,119.166.129.185,Lyon,2025-11-18 20:00:00,7,Different,Safari,0.0
4114,9888,26.746191232008105,19,0,toys,25,F,Canada,tablet,credit_card,137.24.16.219,Toronto,2025-11-18 20:15:00,7,Same as billing,Edge,0.0
4115,5760,40.55970926983749,9,3,toys,61,M,China,desktop,debit_card,130.156.188.146,Chicago,2025-11-18 20:30:00,3,Same as billing,Firefox,0.0
4116,4578,26.47749346399559,22,2,books,79,M,UK,tablet,bank_transfer,239.173.74.100,Chicago,2025-11-18 20:45:00,5,Different,Edge,0.0
4117,8310,40.24749565770663,22,2,clothing,79,M,China,desktop,credit_card,39.57.71.99,Toronto,2025-11-18 21:00:00,2,Different,Chrome,0.0
4118,3621,24.426385053841983,19,0,toys,47,F,China,mobile,paypal,78.229.146.251,Birmingham,2025-11-18 21:15:00,2,Different,Edge,0.0
4119,672,16.34025520451223,20,1,books,74,F,France,tablet,credit_card,43.230.224.203,Toronto,2025-11-18 21:30:00,5,Different,Chrome,0.0
4120,7182,19.69127284183793,12,6,toys,45,M,India,desktop,paypal,105.124.150.85,Guangzhou,2025-11-18 21:45:00,5,Different,Safari,0.0
4121,7932,8.502055908672467,9,6,clothing,43,F,Germany,tablet,crypto,250.86.15.98,Birmingham,2025-11-18 22:00:00,9,Different,Edge,0.0
4122,5495,27.382151498417436,22,3,toys,79,F,China,desktop,bank_transfer,194.86.37.243,Birmingham,2025-11-18 22:15:00,8,Same as billing,Edge,0.0
4123,2358,11.664991620006035,11,2,toys,51,M,UK,mobile,bank_transfer,181.6.31.34,London,2025-11-18 22:30:00,8,Different,Firefox,0.0
4124,6139,41.519615285062976,16,3,toys,66,M,China,desktop,bank_transfer,198.126.21.130,Birmingham,2025-11-18 22:45:00,4,Same as billing,Safari,0.0
4125,750,23.926575837060238,17,3,groceries,49,F,France,mobile,crypto,168.99.16.197,Lyon,2025-11-18 23:00:00,9,Different,Chrome,0.0
4126,5841,39.425104579627536,20,5,home,39,M,Germany,tablet,paypal,117.166.74.136,Birmingham,2025-11-18 23:15:00,1,Same as billing,Chrome,0.0
4127,6938,47.95071923923851,17,3,clothing,77,F,China,desktop,crypto,117.169.117.156,Chicago,2025-11-18 23:30:00,6,Different,Firefox,0.0
4128,2687,43.226507737095616,16,4,groceries,37,F,Germany,mobile,bank_transfer,6.18.53.35,London,2025-11-18 23:45:00,5,Different,Chrome,0.0
4129,7976,47.815865588561884,22,5,home,31,F,Germany,tablet,bank_transfer,202.225.242.146,Toronto,2025-11-19 00:00:00,3,Same as billing,Chrome,0.0
4130,3362,30.557143709182863,13,3,electronics,40,M,USA,mobile,bank_transfer,34.217.176.88,Guangzhou,2025-11-19 00:15:00,1,Different,Chrome,0.0
4131,1438,12.439599529124383,17,3,toys,20,F,India,tablet,paypal,142.130.130.184,Montreal,2025-11-19 00:30:00,5,Different,Chrome,0.0
4132,5096,47.09281793826653,14,1,toys,36,M,India,mobile,paypal,133.134.218.27,Chicago,2025-11-19 00:45:00,1,Different,Firefox,0.0
4133,5880,44.08269757685469,16,6,groceries,31,M,India,desktop,credit_card,107.185.33.243,Bangalore,2025-11-19 01:00:00,6,Different,Safari,0.0
4134,2927,43.89858459801178,8,5,books,57,M,Canada,mobile,credit_card,111.230.54.7,Chicago,2025-11-19 01:15:00,3,Same as billing,Firefox,0.0
4135,5332,36.19734923339233,12,6,clothing,56,F,China,tablet,debit_card,164.123.63.75,Birmingham,2025-11-19 01:30:00,3,Different,Edge,0.0
4136,2317,33.12123179837357,8,5,home,54,M,China,mobile,paypal,233.130.197.217,Toronto,2025-11-19 01:45:00,3,Different,Firefox,0.0
